year,title,genre
2015,Spotlight,Biographie
2015,Spotlight,Policier
2015,Spotlight,Drame
2015,"McFarland, USA",Biographie
2015,"McFarland, USA",Drame
2015,"McFarland, USA",Sport
2015,The Gift,Drame
2015,The Gift,Mystère
2015,The Gift,Thriller
2015,Everest,Action
2015,Everest,Aventure
2015,Everest,Biographie
2015,The Night Before,Comédie
2015,The Night Before,Fantaisie
2015,Max,Aventure
2015,Max,Drame
2015,Max,Famille
2015,Krampus,Comédie
2015,Krampus,Drame
2015,Krampus,Fantaisie
2015,The Age of Adaline,Drame
2015,The Age of Adaline,Fantaisie
2015,The Age of Adaline,Romance
2015,The Longest Ride,Drame
2015,The Longest Ride,Romance
2015,The Boy Next Door,Horreur
2015,The Boy Next Door,Thriller
2015,Pan,Aventure
2015,Pan,Comédie
2015,Pan,Famille
2015,Concussion,Biographie
2015,Concussion,Drame
2015,Concussion,Sport
2015,Hot Pursuit,Action
2015,Hot Pursuit,Comédie
2015,Hot Pursuit,Policier
2015,The Duff,Comédie
2015,The Duff,Romance
2015,The Second Best Exotic Marigold Hotel,Comédie
2015,The Second Best Exotic Marigold Hotel,Drame
2015,Entourage,Comédie
2015,Paper Towns,Comédie
2015,Paper Towns,Drame
2015,Paper Towns,Mystère
2015,Chappie,Action
2015,Chappie,Policier
2015,Chappie,Drame
2015,Crimson Peak,Drame
2015,Crimson Peak,Fantaisie
2015,Crimson Peak,Horreur
2015,A Walk in the Woods,Aventure
2015,A Walk in the Woods,Biographie
2015,A Walk in the Woods,Comédie
2015,Point Break,Action
2015,Point Break,Policier
2015,Point Break,Sport
2015,Sinister 2,Horreur
2015,Sinister 2,Mystère
2015,Sinister 2,Thriller
2015,The Last Witch Hunter,Action
2015,The Last Witch Hunter,Aventure
2015,The Last Witch Hunter,Fantaisie
2015,No Escape,Action
2015,No Escape,Thriller
2015,Ricki and the Flash,Comédie
2015,Ricki and the Flash,Drame
2015,Ricki and the Flash,Musique
2015,Run All Night,Action
2015,Run All Night,Policier
2015,Run All Night,Drame
2015,Love the Coopers,Comédie
2015,Love the Coopers,Fantaisie
2015,Love the Coopers,Romance
2015,The Lazarus Effect,Horreur
2015,The Lazarus Effect,Mystère
2015,The Lazarus Effect,Science-fiction
2015,The VVitch: A New-England Folktale,Drame
2015,The VVitch: A New-England Folktale,Horreur
2015,The VVitch: A New-England Folktale,Mystère
2015,In the Heart of the Sea,Action
2015,In the Heart of the Sea,Aventure
2015,In the Heart of the Sea,Biographie
2015,The Gallows,Horreur
2015,The Gallows,Mystère
2015,The Gallows,Science-fiction
2015,Hitman: Agent 47,Action
2015,Hitman: Agent 47,Policier
2015,Hitman: Agent 47,Thriller
2015,Project Almanac,Drame
2015,Project Almanac,Mystère
2015,Project Almanac,Science-fiction
2015,Aloha,Comédie
2015,Aloha,Drame
2015,Aloha,Romance
2015,Secret in Their Eyes,Policier
2015,Secret in Their Eyes,Drame
2015,Secret in Their Eyes,Mystère
2015,Shaun the Sheep Movie,Animation
2015,Shaun the Sheep Movie,Aventure
2015,Shaun the Sheep Movie,Comédie
2015,Paranormal Activity: The Ghost Dimension,Horreur
2015,Paranormal Activity: The Ghost Dimension,Mystère
2015,Paranormal Activity: The Ghost Dimension,Thriller
2015,Steve Jobs,Biographie
2015,Steve Jobs,Drame
2015,Mr. Holmes,Drame
2015,Mr. Holmes,Mystère
2015,Dope,Comédie
2015,Dope,Policier
2015,Dope,Drame
2015,Eddie the Eagle,Biographie
2015,Eddie the Eagle,Comédie
2015,Eddie the Eagle,Drame
2015,Room,Drame
2015,Room,Thriller
2016,The Boss,Comédie
2016,London Has Fallen,Action
2016,London Has Fallen,Thriller
2016,Miracles from Heaven,Biographie
2016,Miracles from Heaven,Drame
2016,Miracles from Heaven,Famille
2016,Deepwater Horizon,Action
2016,Deepwater Horizon,Drame
2016,Deepwater Horizon,Histoire
2016,Why Him?,Comédie
2016,My Big Fat Greek Wedding 2,Comédie
2016,My Big Fat Greek Wedding 2,Romance
2016,Jack Reacher: Never Go Back,Action
2016,Jack Reacher: Never Go Back,Thriller
2016,Fences,Drame
2016,Me Before You,Drame
2016,Me Before You,Romance
2016,The BFG,Aventure
2016,The BFG,Famille
2016,The BFG,Fantaisie
2016,Neighbors 2: Sorority Rising,Comédie
2016,The Shallows,Drame
2016,The Shallows,Horreur
2016,The Shallows,Thriller
2016,Office Christmas Party,Comédie
2016,Assassin's Creed,Action
2016,Assassin's Creed,Aventure
2016,Assassin's Creed,Science-fiction
2016,Barbershop: The Next Cut,Comédie
2016,Barbershop: The Next Cut,Drame
2016,13 Hours,Action
2016,13 Hours,Drame
2016,13 Hours,Histoire
2016,Lion,Biographie
2016,Lion,Drame
2016,The Huntsman: Winter's War,Action
2016,The Huntsman: Winter's War,Aventure
2016,The Huntsman: Winter's War,Drame
2016,Kubo and the Two Strings,Animation
2016,Kubo and the Two Strings,Action
2016,Kubo and the Two Strings,Aventure
2016,Manchester by the Sea,Drame
2016,Warcraft,Action
2016,Warcraft,Aventure
2016,Warcraft,Fantaisie
2016,How to Be Single,Comédie
2016,How to Be Single,Drame
2016,How to Be Single,Romance
2016,Mike and Dave Need Wedding Dates,Comédie
2016,Mike and Dave Need Wedding Dates,Romance
2016,The Great Wall,Action
2016,The Great Wall,Aventure
2016,The Great Wall,Fantaisie
2016,War Dogs,Biographie
2016,War Dogs,Comédie
2016,War Dogs,Policier
2016,Almost Christmas,Comédie
2016,Almost Christmas,Drame
2016,Money Monster,Policier
2016,Money Monster,Drame
2016,Money Monster,Thriller
2016,Allied,Action
2016,Allied,Drame
2016,Allied,Romance
2016,Nerve,Aventure
2016,Nerve,Policier
2016,Nerve,Drame
2016,Risen,Action
2016,Risen,Drame
2016,Risen,Histoire
2016,The Nice Guys,Action
2016,The Nice Guys,Comédie
2016,The Nice Guys,Policier
2016,The Boy,Horreur
2016,The Boy,Mystère
2016,The Boy,Thriller
2016,Dirty Grandpa,Comédie
2016,The 5th Wave,Action
2016,The 5th Wave,Aventure
2016,The 5th Wave,Drame
2016,Ouija: Origin of Evil,Drame
2016,Ouija: Origin of Evil,Horreur
2016,Ouija: Origin of Evil,Mystère
2016,Inferno,Action
2016,Inferno,Policier
2016,Inferno,Drame
2016,Mother's Day,Comédie
2016,Mother's Day,Drame
2016,Mother's Day,Romance
2016,Patriots Day,Action
2016,Patriots Day,Policier
2016,Patriots Day,Drame
2016,Gods of Egypt,Action
2016,Gods of Egypt,Aventure
2016,Gods of Egypt,Fantaisie
2016,Collateral Beauty,Drame
2016,Collateral Beauty,Romance
2016,Underworld: Blood Wars,Action
2016,Underworld: Blood Wars,Drame
2016,Underworld: Blood Wars,Fantaisie
2016,"Hail, Caesar!",Comédie
2016,"Hail, Caesar!",Drame
2016,"Hail, Caesar!",Musique
2016,When the Bough Breaks,Policier
2016,When the Bough Breaks,Drame
2016,When the Bough Breaks,Horreur
2016,Zoolander 2,Action
2016,Zoolander 2,Comédie
2016,Moonlight,Drame
2016,The Finest Hours,Action
2016,The Finest Hours,Drame
2016,The Finest Hours,Histoire
2016,Hell or High Water,Action
2016,Hell or High Water,Policier
2016,Hell or High Water,Drame
2016,Resident Evil: The Final Chapter,Action
2016,Resident Evil: The Final Chapter,Horreur
2016,Resident Evil: The Final Chapter,Science-fiction
2016,The Forest,Horreur
2016,The Forest,Mystère
2016,The Forest,Thriller
2016,Ben-Hur,Action
2016,Ben-Hur,Aventure
2016,Ben-Hur,Drame
2017,Happy Death Day,Horreur
2017,Happy Death Day,Mystère
2017,Happy Death Day,Thriller
2017,"Three Billboards Outside Ebbing, Missouri",Comédie
2017,"Three Billboards Outside Ebbing, Missouri",Policier
2017,"Three Billboards Outside Ebbing, Missouri",Drame
2017,Atomic Blonde,Action
2017,Atomic Blonde,Thriller
2017,American Made,Action
2017,American Made,Biographie
2017,American Made,Comédie
2017,The Dark Tower,Action
2017,The Dark Tower,Aventure
2017,The Dark Tower,Fantaisie
2017,Lady Bird,Comédie
2017,Lady Bird,Drame
2017,Boo 2! A Madea Halloween,Comédie
2017,Boo 2! A Madea Halloween,Drame
2017,Boo 2! A Madea Halloween,Horreur
2017,Snatched,Action
2017,Snatched,Aventure
2017,Snatched,Comédie
2017,Smurfs: The Lost Village,Animation
2017,Smurfs: The Lost Village,Aventure
2017,Smurfs: The Lost Village,Comédie
2017,Going in Style,Comédie
2017,Going in Style,Policier
2017,All Eyez on Me,Biographie
2017,All Eyez on Me,Drame
2017,All Eyez on Me,Musique
2017,xXx: Return of Xander Cage,Action
2017,xXx: Return of Xander Cage,Aventure
2017,xXx: Return of Xander Cage,Thriller
2017,47 Meters Down,Aventure
2017,47 Meters Down,Drame
2017,47 Meters Down,Horreur
2017,The Big Sick,Comédie
2017,The Big Sick,Drame
2017,The Big Sick,Romance
2017,Valerian and the City of a Thousand Planets,Action
2017,Valerian and the City of a Thousand Planets,Aventure
2017,Valerian and the City of a Thousand Planets,Fantaisie
2017,The Star,Animation
2017,The Star,Aventure
2017,The Star,Comédie
2017,Ghost in the Shell,Action
2017,Ghost in the Shell,Drame
2017,Ghost in the Shell,Science-fiction
2017,Paddington 2,Aventure
2017,Paddington 2,Comédie
2017,Paddington 2,Famille
2017,King Arthur: Legend of the Sword,Action
2017,King Arthur: Legend of the Sword,Aventure
2017,King Arthur: Legend of the Sword,Drame
2017,Jigsaw,Horreur
2017,Jigsaw,Mystère
2017,Jigsaw,Thriller
2017,American Assassin,Action
2017,American Assassin,Thriller
2017,The Foreigner,Action
2017,The Foreigner,Thriller
2017,"Everything, Everything",Drame
2017,"Everything, Everything",Romance
2017,Wind River,Policier
2017,Wind River,Drame
2017,Wind River,Mystère
2017,Geostorm,Action
2017,Geostorm,Science-fiction
2017,Geostorm,Thriller
2017,Fist Fight,Comédie
2017,How to Be a Latin Lover,Comédie
2017,How to Be a Latin Lover,Drame
2017,Kidnap,Policier
2017,Kidnap,Drame
2017,Kidnap,Thriller
2017,The Mountain Between Us,Action
2017,The Mountain Between Us,Aventure
2017,The Mountain Between Us,Drame
2017,Life,Horreur
2017,Life,Science-fiction
2017,Life,Thriller
2017,"I, Tonya",Biographie
2017,"I, Tonya",Comédie
2017,"I, Tonya",Drame
2017,Hostiles,Drame
2017,Hostiles,Western
2017,Molly's Game,Biographie
2017,Molly's Game,Policier
2017,Molly's Game,Drame
2017,Logan Lucky,Comédie
2017,Logan Lucky,Policier
2017,Logan Lucky,Drame
2017,Rings,Drame
2017,Rings,Horreur
2017,Rings,Mystère
2017,Home Again,Comédie
2017,Home Again,Drame
2017,Home Again,Romance
2017,The House,Comédie
